ClientID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,engagement_score,TermDepositSubscribed,ResponsePropensity
CIF000220,73,admin.,single,secondary,no,551.41,yes,no,unknown,3,oct,1488,4,6,5,other,0.6878,1,0.1122
CIF000221,25,entrepreneur,single,tertiary,yes,2596.09,yes,no,telephone,26,apr,730,3,17,3,success,0.2005,0,0.7187
CIF000222,46,retired,married,primary,no,3338.9,no,no,unknown,23,feb,1151,2,-1,4,failure,0.7668,1,0.3637
CIF000223,61,management,married,secondary,no,1077.04,yes,no,cellular,11,oct,60,1,-1,0,unknown,0.2495,1,0.8706
CIF000224,30,admin.,single,unknown,no,6095.34,no,no,unknown,20,jan,1323,1,-1,2,other,0.7595,1,0.8727
CIF000225,62,retired,divorced,primary,no,4522.53,no,no,telephone,24,oct,121,1,-1,2,other,0.5674,0,0.3681
CIF000226,36,admin.,divorced,primary,no,730.04,no,no,unknown,15,may,1281,5,-1,4,unknown,0.3667,0,0.81
CIF000227,68,blue-collar,divorced,tertiary,no,3750.37,yes,no,unknown,20,sep,266,6,-1,2,failure,0.0835,1,0.6811
CIF000228,53,admin.,married,tertiary,no,7301.38,no,no,telephone,2,aug,1545,4,-1,4,success,0.8275,1,0.4266
CIF000229,51,management,married,secondary,no,7381.45,yes,no,cellular,28,jan,533,1,18,1,unknown,0.9397,1,0.3432
CIF000230,28,retired,single,primary,no,-2000.0,no,no,cellular,28,jan,330,3,-1,3,success,0.6659,1,0.2103
CIF000231,46,management,single,primary,no,-1279.6,yes,no,unknown,7,aug,606,7,-1,1,other,0.9645,1,0.0632
CIF000232,71,admin.,married,tertiary,no,5954.76,no,no,telephone,15,jul,1,2,-1,3,other,0.9341,1,0.5174
CIF000233,19,entrepreneur,single,secondary,no,-1674.84,yes,no,cellular,8,jan,297,4,17,0,other,0.1946,0,0.54
CIF000234,65,admin.,divorced,unknown,no,-2000.0,no,no,unknown,12,dec,1077,4,21,4,other,0.7312,1,0.444
CIF000235,48,entrepreneur,married,secondary,no,41.42,yes,no,telephone,9,mar,541,3,-1,0,failure,0.3493,0,0.9506
CIF000236,62,blue-collar,divorced,secondary,no,2760.68,no,no,cellular,26,nov,636,4,25,5,failure,0.4875,1,0.0137
CIF000237,59,retired,single,primary,no,1192.81,yes,no,unknown,21,feb,1453,4,17,5,failure,0.157,1,0.8503
CIF000238,44,retired,single,tertiary,no,-451.69,no,no,telephone,26,mar,222,4,13,3,other,0.9748,1,0.8008
CIF000239,37,retired,single,secondary,yes,-522.64,yes,no,unknown,24,jul,712,6,16,5,success,0.7261,1,0.7588
CIF000240,56,blue-collar,divorced,unknown,no,-637.01,no,no,unknown,22,jul,335,5,-1,4,failure,0.2669,0,0.5249
CIF000241,26,admin.,single,secondary,no,-1138.53,no,no,unknown,5,aug,869,1,6,0,success,0.3715,0,0.1904
CIF000242,54,admin.,married,unknown,no,8344.9,yes,yes,unknown,25,mar,597,1,-1,4,unknown,0.4225,1,0.8629
CIF000243,23,student,married,secondary,no,2392.53,yes,no,unknown,24,apr,83,3,2,2,failure,0.7475,0,0.7446
CIF000244,58,student,divorced,secondary,no,4160.28,no,no,unknown,4,apr,126,7,-1,5,unknown,0.9257,1,0.8328
CIF000245,56,blue-collar,married,secondary,no,32.77,no,no,telephone,3,jun,1534,1,4,5,other,0.3214,0,0.2358
CIF000246,23,student,divorced,secondary,no,942.13,yes,no,unknown,23,dec,102,1,25,5,unknown,0.4725,0,0.5544
CIF000247,64,management,single,secondary,no,-640.66,no,yes,unknown,12,jun,1408,5,-1,2,other,0.5932,0,0.416
CIF000248,43,blue-collar,married,unknown,no,-2000.0,yes,yes,cellular,10,dec,1648,4,28,1,unknown,0.3933,0,0.6397
CIF000249,66,blue-collar,married,tertiary,no,-2000.0,yes,no,cellular,12,apr,838,2,-1,0,unknown,0.5042,1,0.7526
CIF000250,20,blue-collar,divorced,primary,no,-2000.0,yes,yes,telephone,27,mar,561,2,-1,0,success,0.1057,0,0.1737
CIF000251,29,retired,married,primary,no,-2000.0,yes,no,cellular,11,feb,1397,5,-1,5,unknown,0.1677,0,0.174
CIF000252,48,blue-collar,married,primary,no,-2000.0,no,no,telephone,12,mar,1768,4,9,3,unknown,0.4011,0,0.0436
CIF000253,29,blue-collar,married,tertiary,no,5474.87,no,no,cellular,12,apr,216,5,-1,2,failure,0.9149,1,0.1572
CIF000254,38,retired,single,primary,no,1366.69,no,no,unknown,2,may,1735,2,-1,2,success,0.3494,1,0.2402
CIF000255,58,blue-collar,divorced,secondary,no,5371.69,no,no,unknown,2,sep,1698,4,-1,1,unknown,0.2498,1,0.0725
CIF000256,26,blue-collar,married,unknown,no,2732.95,yes,no,cellular,13,jun,256,7,-1,3,unknown,0.7429,1,0.3557
CIF000257,60,retired,divorced,primary,no,3847.68,yes,no,unknown,1,sep,98,3,-1,2,failure,0.9491,1,0.6752
CIF000258,24,student,divorced,primary,no,-1202.69,no,yes,cellular,23,feb,1286,3,16,4,success,0.4591,0,0.7931
CIF000259,28,management,married,primary,no,3071.85,yes,no,unknown,13,dec,139,2,-1,0,unknown,0.0086,0,0.3458
CIF000260,54,retired,married,secondary,no,3686.14,no,no,unknown,16,feb,1081,5,7,5,failure,0.6881,1,0.0838
CIF000261,67,student,single,primary,no,-229.94,no,yes,unknown,11,jan,116,1,-1,0,unknown,0.4151,0,0.7594
CIF000262,28,management,married,tertiary,no,3178.62,no,no,telephone,23,jun,1243,2,29,2,failure,0.6736,1,0.3912
CIF000263,36,retired,married,tertiary,no,3198.56,no,no,cellular,13,aug,417,5,-1,2,failure,0.2777,1,0.2514
CIF000264,75,admin.,single,primary,no,-148.66,yes,no,unknown,2,mar,173,1,-1,4,success,0.0024,0,0.4707
CIF000265,79,admin.,divorced,tertiary,no,-1868.31,yes,no,cellular,15,feb,119,7,-1,3,unknown,0.3445,0,0.9699
CIF000266,54,student,divorced,secondary,yes,-2000.0,yes,no,telephone,6,nov,339,3,-1,1,other,0.7048,1,0.3726
CIF000267,45,admin.,single,primary,no,1759.52,yes,no,cellular,18,oct,973,3,-1,2,unknown,0.3931,1,0.9595
CIF000268,39,retired,married,secondary,no,2481.03,no,no,unknown,17,oct,137,4,3,3,other,0.2192,1,0.2532
CIF000269,55,entrepreneur,married,tertiary,no,-877.58,yes,no,telephone,15,mar,1444,5,-1,2,success,0.464,0,0.1055
CIF000270,54,retired,single,primary,no,1579.76,yes,yes,telephone,12,jul,1087,4,-1,0,failure,0.7523,1,0.1572
CIF000271,36,management,married,unknown,no,3211.61,yes,yes,cellular,18,sep,535,7,-1,1,failure,0.1194,1,0.7738
CIF000272,19,admin.,single,unknown,no,3354.57,yes,no,unknown,21,jun,1775,7,29,3,other,0.6918,1,0.5376
CIF000273,27,entrepreneur,divorced,primary,yes,6155.64,yes,yes,cellular,27,mar,1185,2,-1,1,other,0.6673,1,0.5819
CIF000274,77,retired,divorced,primary,no,5330.94,no,yes,unknown,29,oct,1209,5,-1,3,success,0.3707,1,0.9677
CIF000275,43,student,married,secondary,no,-1503.87,yes,yes,unknown,3,dec,313,3,-1,0,unknown,0.9703,1,0.5048
CIF000276,47,retired,married,unknown,no,6550.76,no,no,cellular,20,feb,1279,7,-1,4,other,0.8947,1,0.117
CIF000277,46,student,married,primary,no,-92.93,no,no,unknown,3,sep,1006,2,-1,1,failure,0.3162,1,0.7185
CIF000278,66,student,single,secondary,no,4634.62,no,no,cellular,13,nov,1772,3,-1,3,unknown,0.0311,1,0.2079
CIF000279,22,student,married,tertiary,no,1703.96,no,yes,unknown,23,jul,860,5,-1,5,other,0.3083,0,0.5815
CIF000280,23,management,divorced,primary,yes,263.55,yes,no,unknown,17,jan,1220,6,-1,2,unknown,0.2047,0,0.8544
CIF000281,35,entrepreneur,divorced,primary,no,-2000.0,yes,yes,cellular,25,sep,614,1,-1,0,failure,0.5473,1,0.4771
CIF000282,48,management,married,primary,no,985.31,yes,no,cellular,28,dec,72,4,-1,0,unknown,0.9187,1,0.3143
CIF000283,59,retired,single,primary,no,-2000.0,no,no,cellular,30,apr,230,3,22,2,failure,0.8703,1,0.5755
CIF000284,48,entrepreneur,single,tertiary,no,4401.9,yes,no,unknown,21,feb,1560,5,-1,0,other,0.3058,1,0.127
CIF000285,45,retired,married,unknown,no,6050.38,no,yes,unknown,21,apr,1328,4,-1,5,unknown,0.4286,1,0.3076
CIF000286,76,retired,divorced,secondary,no,-890.73,yes,no,cellular,25,oct,656,7,-1,5,unknown,0.0365,1,0.5041
CIF000287,27,blue-collar,divorced,secondary,no,2405.91,no,no,unknown,7,jul,1256,7,-1,5,other,0.5442,0,0.2542
CIF000288,53,student,married,primary,no,-676.17,no,yes,unknown,10,jan,7,5,16,5,unknown,0.0634,0,0.0393
CIF000289,51,student,single,unknown,no,-385.45,no,no,telephone,11,aug,66,5,-1,3,unknown,0.9386,1,0.5851
CIF000290,47,management,single,unknown,no,3823.48,yes,no,cellular,23,oct,913,7,-1,1,success,0.8669,1,0.4012
CIF000291,68,blue-collar,married,tertiary,no,1384.39,yes,no,telephone,11,mar,1124,2,-1,2,failure,0.2142,1,0.3906
CIF000292,34,blue-collar,married,secondary,no,6718.94,yes,no,telephone,5,aug,1686,6,-1,1,other,0.6994,1,0.9968
CIF000293,77,student,married,primary,no,53.3,no,no,unknown,24,mar,1367,6,22,5,unknown,0.568,0,0.1118
CIF000294,38,admin.,divorced,unknown,yes,4498.01,yes,no,telephone,23,jan,463,1,-1,2,success,0.8014,1,0.1542
CIF000295,51,entrepreneur,single,primary,no,1792.24,no,no,cellular,18,may,1467,7,-1,2,other,0.4757,1,0.8763
CIF000296,50,management,divorced,primary,no,3887.33,no,no,cellular,27,oct,884,5,7,4,success,0.1918,1,0.1303
CIF000297,70,blue-collar,married,tertiary,no,158.53,yes,no,telephone,24,sep,1486,3,5,2,unknown,0.6398,1,0.9176
CIF000298,45,student,single,primary,no,1351.32,no,no,telephone,28,feb,312,4,-1,2,unknown,0.0803,1,0.672
CIF000299,35,management,single,primary,no,1153.5,yes,no,telephone,8,mar,47,4,-1,1,unknown,0.5846,0,0.5282
CIF000300,19,admin.,single,tertiary,no,-1008.17,no,no,unknown,4,jul,103,7,-1,0,other,0.2127,0,0.2784
CIF000301,40,blue-collar,divorced,primary,no,3486.24,no,no,cellular,11,apr,1783,7,8,0,unknown,0.6849,1,0.3595
CIF000302,69,entrepreneur,single,secondary,no,3450.75,no,yes,unknown,25,apr,144,6,-1,2,unknown,0.828,1,0.826
CIF000303,18,blue-collar,married,tertiary,no,3280.66,yes,no,telephone,28,jun,1690,5,-1,5,failure,0.1095,1,0.0575
CIF000304,73,student,married,primary,no,6110.9,yes,no,unknown,4,oct,1308,1,13,1,failure,0.4003,1,0.7685
CIF000305,51,entrepreneur,single,unknown,no,5848.03,yes,no,unknown,26,jul,262,7,-1,3,unknown,0.7335,1,0.8278
CIF000306,26,management,married,primary,no,375.17,yes,no,unknown,15,nov,1555,1,-1,1,failure,0.1637,0,0.706
CIF000307,36,management,married,tertiary,no,2619.16,yes,no,unknown,25,feb,259,2,-1,1,other,0.5665,1,0.0545
CIF000308,52,blue-collar,married,primary,no,-370.8,yes,no,telephone,21,jun,257,1,17,0,unknown,0.6718,1,0.7427
CIF000309,37,management,married,tertiary,no,1570.07,no,no,telephone,2,jul,1035,7,-1,3,other,0.3548,1,0.7232
CIF000310,24,entrepreneur,married,unknown,no,-299.25,no,no,telephone,15,oct,518,4,-1,3,success,0.832,0,0.0131
CIF000311,59,admin.,single,unknown,no,6360.21,no,no,cellular,3,jul,523,2,-1,2,failure,0.5107,1,0.8923
CIF000312,59,entrepreneur,single,secondary,no,2591.09,no,no,unknown,11,nov,351,1,3,3,success,0.627,1,0.1322
CIF000313,25,management,married,primary,no,845.91,yes,no,unknown,23,nov,1093,3,5,2,failure,0.1409,0,0.9608
CIF000314,35,admin.,married,unknown,yes,5080.86,no,no,telephone,21,sep,48,6,-1,1,unknown,0.0232,0,0.0708
CIF000315,33,retired,single,tertiary,no,-2000.0,yes,no,unknown,22,may,441,7,-1,4,unknown,0.0507,1,0.238
CIF000316,58,management,married,primary,no,-2000.0,yes,no,telephone,20,apr,996,4,21,3,unknown,0.9039,1,0.6902
CIF000317,63,blue-collar,divorced,primary,no,3887.52,no,no,cellular,1,jul,875,5,6,0,success,0.8826,1,0.1372
CIF000318,63,management,single,secondary,no,1681.41,yes,no,unknown,18,jun,1259,6,-1,2,unknown,0.8076,1,0.185
CIF000319,76,blue-collar,single,tertiary,no,2251.34,yes,no,telephone,15,jan,389,7,-1,2,unknown,0.1996,1,0.0112
CIF000320,65,management,married,secondary,no,-2000.0,no,no,unknown,16,mar,1166,2,20,4,unknown,0.5255,0,0.8265
CIF000321,37,admin.,married,unknown,no,1430.3,yes,yes,cellular,7,nov,1367,7,23,1,unknown,0.7961,1,0.0376
CIF000322,24,management,married,tertiary,no,7510.53,yes,no,telephone,22,jun,698,4,-1,5,other,0.6747,1,0.6326
CIF000323,56,admin.,single,unknown,yes,3972.6,no,no,unknown,19,dec,462,7,-1,3,unknown,0.1155,1,0.5823
CIF000324,74,admin.,married,unknown,no,2009.12,yes,no,cellular,13,mar,999,1,-1,0,success,0.8955,1,0.5112
CIF000325,78,blue-collar,divorced,secondary,no,182.84,no,yes,unknown,2,dec,1041,1,12,2,failure,0.1607,0,0.3752
CIF000326,32,blue-collar,married,unknown,no,316.28,no,yes,telephone,3,oct,169,7,-1,5,unknown,0.1718,0,0.2996
CIF000327,32,entrepreneur,single,secondary,no,-2000.0,yes,no,cellular,11,may,1017,5,-1,1,failure,0.901,1,0.9569
CIF000328,20,admin.,single,primary,yes,2272.92,no,no,unknown,17,aug,277,2,-1,4,unknown,0.4846,1,0.7854
CIF000329,26,blue-collar,single,secondary,no,4036.45,yes,no,unknown,30,dec,1023,7,20,4,failure,0.3729,0,0.9227
CIF000330,52,admin.,divorced,secondary,no,-2000.0,no,no,telephone,22,aug,1677,1,18,4,other,0.5537,1,0.7339
CIF000331,51,student,single,unknown,no,-484.25,no,no,telephone,15,dec,966,5,25,0,success,0.9814,1,0.829
CIF000332,40,retired,divorced,unknown,no,-1972.39,no,yes,unknown,9,feb,1370,2,-1,2,other,0.1196,1,0.9642
CIF000333,37,blue-collar,married,primary,no,-1396.05,yes,no,cellular,6,feb,557,1,9,2,success,0.7569,1,0.4536
CIF000334,69,admin.,divorced,primary,no,1660.44,yes,no,telephone,5,jan,1660,6,13,2,other,0.3343,1,0.9069
CIF000335,46,student,single,tertiary,no,-2000.0,yes,no,telephone,3,apr,1462,6,-1,5,unknown,0.117,0,0.0431
CIF000336,68,retired,single,tertiary,no,3342.81,no,no,cellular,28,oct,1650,1,-1,0,unknown,0.4219,1,0.1079
CIF000337,77,student,single,tertiary,no,3761.57,yes,no,cellular,1,dec,1334,1,29,3,failure,0.5488,1,0.4904
CIF000338,37,blue-collar,divorced,secondary,no,746.69,yes,no,telephone,26,jul,1168,5,-1,5,success,0.206,0,0.454
CIF000339,30,entrepreneur,married,unknown,no,-2000.0,yes,no,unknown,18,jun,945,1,-1,5,other,0.4053,0,0.4382
CIF000340,77,admin.,single,secondary,no,-1489.26,yes,no,telephone,19,dec,1670,6,-1,3,unknown,0.6357,1,0.5372
CIF000341,57,entrepreneur,married,secondary,no,5198.71,no,no,cellular,29,aug,1526,7,-1,5,unknown,0.5764,1,0.5384
CIF000342,36,admin.,single,secondary,no,-2000.0,yes,yes,unknown,24,jul,750,6,-1,2,other,0.7232,1,0.8706
CIF000343,56,admin.,married,unknown,no,457.43,yes,no,cellular,5,feb,154,2,3,3,success,0.8364,0,0.3459
CIF000344,49,management,single,secondary,no,-2000.0,yes,no,cellular,30,mar,6,2,-1,3,failure,0.4091,0,0.3162
CIF000345,74,student,married,tertiary,no,3913.71,no,no,cellular,6,sep,420,5,13,0,unknown,0.423,1,0.7019
CIF000346,33,management,married,unknown,no,-525.34,no,yes,unknown,18,sep,112,1,-1,0,success,0.4967,0,0.6485
CIF000347,79,retired,single,primary,no,2711.86,yes,no,unknown,20,jun,380,4,-1,5,other,0.5664,1,0.8298
CIF000348,76,retired,married,tertiary,no,3196.38,yes,yes,cellular,8,sep,197,4,9,1,unknown,0.1083,0,0.3093
CIF000349,29,student,single,tertiary,no,7008.68,no,no,telephone,19,sep,1765,6,-1,2,unknown,0.3126,0,0.0064
CIF000350,28,admin.,married,unknown,no,891.17,no,no,unknown,20,jan,171,2,-1,3,other,0.1719,0,0.9441
CIF000351,51,blue-collar,divorced,primary,no,2628.13,yes,no,unknown,30,nov,1128,6,8,3,other,0.3859,1,0.0442
CIF000352,20,management,divorced,tertiary,no,-2000.0,yes,no,unknown,28,sep,633,5,-1,3,unknown,0.9734,0,0.68
CIF000353,36,retired,single,unknown,no,5071.24,yes,no,cellular,12,mar,313,2,-1,5,success,0.5827,1,0.3218
CIF000354,44,retired,married,secondary,no,-781.53,yes,no,cellular,21,mar,1262,3,-1,4,other,0.4294,0,0.4235
CIF000355,78,retired,married,tertiary,no,-182.26,yes,yes,cellular,25,dec,1746,1,23,5,unknown,0.5659,1,0.838
CIF000356,79,blue-collar,divorced,secondary,no,1433.26,no,no,unknown,1,apr,1423,4,-1,3,unknown,0.6691,1,0.4196
CIF000357,27,entrepreneur,divorced,tertiary,no,-2000.0,no,no,telephone,21,jan,1755,2,-1,5,unknown,0.435,0,0.1444
CIF000358,73,admin.,divorced,secondary,no,2186.31,no,no,telephone,28,jan,1062,1,27,3,other,0.4477,1,0.7544
CIF000359,23,blue-collar,single,primary,no,4402.4,yes,no,telephone,4,mar,1212,4,-1,3,other,0.7014,1,0.0202
CIF000360,64,admin.,single,unknown,no,2378.8,yes,no,telephone,23,aug,263,4,-1,4,unknown,0.0609,1,0.2747
CIF000361,70,student,married,primary,no,-2000.0,yes,yes,cellular,2,jun,1534,1,-1,5,unknown,0.5401,0,0.5381
CIF000362,73,admin.,married,primary,no,1128.57,yes,no,unknown,13,sep,1346,2,-1,0,success,0.5473,1,0.4378
CIF000363,31,entrepreneur,divorced,unknown,no,3726.09,yes,no,telephone,25,mar,457,1,-1,5,other,0.7568,1,0.6202
CIF000364,73,student,single,unknown,no,-2000.0,yes,no,unknown,30,mar,638,5,-1,4,other,0.9826,1,0.3813
CIF000365,25,student,single,tertiary,no,-1724.3,yes,no,unknown,22,may,1099,3,-1,5,unknown,0.7958,1,0.3906
CIF000366,50,entrepreneur,single,tertiary,no,4129.63,no,no,unknown,22,oct,23,1,-1,4,failure,0.5038,0,0.3487
CIF000367,47,entrepreneur,married,secondary,no,2310.29,yes,no,unknown,8,jul,1472,2,-1,5,unknown,0.1695,1,0.8873
CIF000368,37,management,divorced,tertiary,no,2735.91,yes,no,unknown,25,oct,505,7,-1,1,unknown,0.5883,1,0.0173
CIF000369,19,retired,divorced,tertiary,no,7078.48,yes,no,cellular,20,feb,134,2,-1,1,success,0.8343,0,0.9396
CIF000370,65,retired,divorced,tertiary,no,2905.66,yes,no,cellular,29,may,595,5,-1,1,failure,0.9324,1,0.3582
CIF000371,38,management,single,tertiary,no,3473.66,yes,no,unknown,19,jun,1504,4,3,1,success,0.8253,1,0.3649
CIF000372,59,entrepreneur,divorced,tertiary,no,9632.24,no,no,cellular,2,jan,493,2,-1,1,failure,0.189,1,0.7259
CIF000373,43,entrepreneur,single,unknown,no,858.59,no,no,unknown,16,apr,970,3,-1,2,success,0.7126,1,0.3883
CIF000374,41,management,single,tertiary,no,-893.65,yes,yes,cellular,24,apr,1461,1,-1,1,success,0.8802,1,0.6166
CIF000375,72,student,married,secondary,no,2783.39,yes,no,unknown,24,jun,60,6,12,0,unknown,0.681,1,0.9036
CIF000376,23,admin.,divorced,tertiary,no,2816.97,yes,no,telephone,12,feb,1367,3,-1,3,unknown,0.6858,1,0.8462
CIF000377,63,retired,married,primary,no,-80.15,no,yes,cellular,6,apr,519,4,8,4,failure,0.5002,1,0.5154
CIF000378,64,entrepreneur,divorced,primary,no,-1597.19,yes,no,telephone,27,dec,1251,2,-1,0,unknown,0.637,1,0.7167
CIF000379,41,admin.,single,unknown,no,8429.53,yes,no,cellular,25,feb,338,6,-1,3,unknown,0.2944,1,0.3924
CIF000380,34,admin.,married,tertiary,no,2480.53,no,no,cellular,27,oct,250,2,3,3,failure,0.0888,1,0.776
CIF000381,18,entrepreneur,single,primary,no,-696.86,yes,no,telephone,21,jul,1418,4,-1,4,failure,0.8277,0,0.1702
CIF000382,76,blue-collar,married,secondary,no,4247.79,no,no,telephone,25,jan,1454,7,-1,0,failure,0.9431,1,0.0456
CIF000383,76,admin.,single,unknown,no,1172.56,no,no,cellular,13,may,1766,5,26,4,unknown,0.8568,1,0.5407
CIF000384,32,blue-collar,married,tertiary,no,741.36,yes,no,cellular,24,jul,1218,5,-1,0,unknown,0.3339,1,0.2153
CIF000385,19,student,divorced,unknown,no,3186.82,no,no,telephone,15,apr,838,7,-1,1,other,0.0935,1,0.7287
CIF000386,25,retired,single,tertiary,no,-2000.0,yes,no,telephone,24,apr,350,2,-1,1,success,0.2801,0,0.1013
CIF000387,22,blue-collar,single,primary,no,2557.88,yes,no,telephone,5,sep,531,7,-1,5,failure,0.8428,1,0.0085
CIF000388,69,retired,divorced,primary,no,7238.86,no,no,unknown,9,jan,1166,4,9,1,unknown,0.6558,1,0.6757
CIF000389,73,entrepreneur,single,primary,no,2898.53,no,no,telephone,7,dec,622,3,-1,4,failure,0.9667,1,0.5008
CIF000390,27,retired,single,tertiary,no,371.36,yes,yes,cellular,13,apr,870,2,23,5,other,0.3427,0,0.952
CIF000391,64,blue-collar,married,unknown,no,-21.32,yes,yes,unknown,25,may,302,6,-1,5,other,0.5515,0,0.2475
CIF000392,29,admin.,single,secondary,no,268.98,no,no,unknown,4,feb,790,7,25,1,other,0.79,1,0.1233
CIF000393,40,blue-collar,divorced,tertiary,no,738.11,yes,no,cellular,22,nov,428,5,12,0,unknown,0.234,1,0.0231
CIF000394,55,student,divorced,tertiary,no,366.58,yes,no,unknown,25,mar,201,1,23,1,failure,0.9641,1,0.4442
CIF000395,62,management,single,tertiary,no,4248.93,yes,no,unknown,21,oct,237,4,-1,4,unknown,0.5924,1,0.1008
CIF000396,72,admin.,married,tertiary,no,-2000.0,no,no,telephone,20,apr,932,6,-1,1,other,0.0079,0,0.7756
CIF000397,20,student,divorced,secondary,no,4086.0,yes,no,unknown,5,jan,659,3,-1,3,unknown,0.0252,1,0.072
CIF000398,30,retired,married,tertiary,no,360.94,no,no,unknown,19,may,179,6,-1,2,success,0.8822,0,0.9208
CIF000399,35,management,married,secondary,no,2630.84,no,no,unknown,7,jul,925,5,-1,4,failure,0.6453,1,0.5409
CIF000400,37,retired,divorced,tertiary,no,-1880.96,yes,no,unknown,8,jun,295,1,4,3,success,0.7631,1,0.6964
CIF000401,79,blue-collar,divorced,unknown,no,5485.89,yes,no,cellular,26,dec,27,4,-1,3,other,0.784,1,0.1309
CIF000402,66,management,divorced,primary,no,5236.9,no,no,cellular,19,jul,238,2,13,4,failure,0.4205,1,0.0895
CIF000403,37,student,single,tertiary,no,4378.77,no,no,telephone,30,oct,807,4,-1,5,unknown,0.7986,1,0.3537
CIF000404,78,entrepreneur,divorced,primary,no,-2000.0,yes,no,unknown,14,may,1717,3,24,2,success,0.9375,1,0.5204
CIF000405,48,admin.,divorced,secondary,no,3987.36,no,yes,telephone,11,feb,435,6,-1,3,success,0.1722,1,0.5755
CIF000406,49,retired,married,tertiary,no,2714.57,no,no,cellular,30,jun,512,7,-1,3,unknown,0.7641,1,0.3298
CIF000407,44,retired,divorced,secondary,no,-2000.0,no,no,unknown,19,jul,436,4,11,4,unknown,0.3078,1,0.2727
CIF000408,26,retired,divorced,primary,no,1427.11,no,no,telephone,26,jun,639,4,12,2,success,0.3215,0,0.9814
CIF000409,75,management,married,secondary,no,2593.6,yes,no,unknown,2,oct,1291,5,4,2,success,0.4128,1,0.2727
CIF000410,18,admin.,divorced,primary,no,3168.23,yes,no,telephone,16,dec,579,5,26,5,unknown,0.8637,1,0.1379
CIF000411,28,admin.,single,tertiary,no,2031.78,no,no,unknown,25,jan,1183,5,-1,5,success,0.0221,1,0.3595
CIF000412,32,retired,divorced,primary,no,2373.69,yes,no,unknown,25,jan,1616,6,13,3,failure,0.4339,1,0.3039
CIF000413,35,student,single,secondary,no,5920.83,yes,no,telephone,22,apr,1703,7,-1,0,unknown,0.68,1,0.4217
CIF000414,26,admin.,married,secondary,no,5178.1,yes,no,unknown,5,aug,1013,6,-1,1,success,0.1104,0,0.6237
CIF000415,19,management,married,unknown,no,-2000.0,yes,no,cellular,17,jan,1283,1,-1,2,success,0.7923,0,0.6031
CIF000416,60,management,single,unknown,no,547.68,yes,no,unknown,4,mar,1654,4,-1,4,unknown,0.9419,1,0.6983
CIF000417,78,entrepreneur,divorced,primary,no,1006.05,no,no,telephone,25,may,1416,4,-1,4,success,0.0909,1,0.1567
CIF000418,25,management,divorced,primary,no,-2000.0,no,yes,unknown,19,may,539,4,5,4,unknown,0.1529,0,0.0459
